               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.029172,            0.012929,           0.0012985,              0.9787,             0.94197,             0.97334,             0.69454,            0.027797,           0.0057784,           0.0012659,           0.0069508,           0.0069508,           0.0069508
                 156,            0.026601,            0.013371,           0.0010958,             0.97303,             0.94302,             0.97245,             0.66294,            0.029279,           0.0058037,           0.0013117,            0.006931,            0.006931,            0.006931
                 157,            0.031633,            0.013109,           0.0013566,             0.96874,             0.95904,             0.98012,             0.64744,            0.029896,           0.0059353,           0.0012979,           0.0069112,           0.0069112,           0.0069112
                 158,            0.028782,            0.012555,           0.0014164,             0.97677,             0.94769,             0.97835,             0.67796,             0.02975,           0.0059358,           0.0014036,           0.0068914,           0.0068914,           0.0068914
                 159,            0.028873,            0.014502,           0.0017801,              0.9742,             0.94631,             0.97669,             0.65812,            0.028768,           0.0061745,           0.0015285,           0.0068716,           0.0068716,           0.0068716
                 160,            0.030263,            0.011492,            0.001121,             0.93893,             0.93797,             0.96394,             0.67854,            0.029612,           0.0058967,           0.0015211,           0.0068518,           0.0068518,           0.0068518
                 161,            0.026989,            0.011739,           0.0015685,             0.95443,              0.9707,             0.97308,             0.63804,            0.031338,           0.0061544,           0.0015163,            0.006832,            0.006832,            0.006832
                 162,            0.027863,            0.013263,           0.0014015,             0.97669,             0.92292,             0.96647,             0.63544,            0.030272,           0.0062512,           0.0014596,           0.0068122,           0.0068122,           0.0068122
                 163,            0.028034,            0.011279,           0.0019075,             0.97889,             0.94066,             0.96952,             0.65496,             0.03085,            0.006347,           0.0014371,           0.0067924,           0.0067924,           0.0067924
                 164,            0.029045,            0.012933,           0.0012617,             0.97607,              0.9388,             0.96869,             0.67464,            0.028364,           0.0060619,           0.0014244,           0.0067726,           0.0067726,           0.0067726
                 165,             0.02677,            0.012362,           0.0015421,             0.95298,             0.97044,             0.96961,             0.66831,            0.028363,            0.006016,            0.001358,           0.0067528,           0.0067528,           0.0067528
                 166,            0.028339,            0.012237,            0.002233,             0.93974,             0.95754,             0.95454,             0.67484,            0.028253,            0.005931,           0.0012678,            0.006733,            0.006733,            0.006733
                 167,             0.02748,            0.011665,           0.0015617,             0.96051,             0.98148,             0.97572,             0.69273,            0.029245,           0.0058772,           0.0012802,           0.0067132,           0.0067132,           0.0067132
                 168,            0.028202,            0.013256,           0.0019048,             0.95678,             0.98148,             0.97481,             0.64564,            0.029931,           0.0060254,           0.0012062,           0.0066934,           0.0066934,           0.0066934
                 169,            0.029637,            0.014335,           0.0021128,             0.97718,             0.95602,             0.97834,               0.701,             0.02868,           0.0060165,           0.0012084,           0.0066736,           0.0066736,           0.0066736
                 170,             0.02787,            0.010629,           0.0014318,             0.96803,             0.94302,             0.97592,             0.65058,            0.029632,           0.0062126,           0.0012049,           0.0066538,           0.0066538,           0.0066538
                 171,             0.02792,            0.012368,           0.0012581,             0.97685,             0.95807,             0.97791,             0.66948,            0.028918,           0.0061501,           0.0012028,            0.006634,            0.006634,            0.006634
                 172,            0.027549,            0.013121,           0.0013917,             0.95109,               0.957,             0.96106,             0.66266,             0.02915,              0.0059,           0.0011453,           0.0066142,           0.0066142,           0.0066142
                 173,            0.031384,            0.014695,           0.0016797,             0.94941,             0.98148,             0.97655,             0.66476,            0.030661,           0.0060043,           0.0011637,           0.0065944,           0.0065944,           0.0065944
                 174,            0.026738,            0.013634,            0.001522,             0.96384,             0.90527,             0.97223,              0.6587,            0.030368,           0.0062041,            0.001208,           0.0065746,           0.0065746,           0.0065746
                 175,              0.0269,            0.013335,           0.0012875,             0.94414,             0.91233,             0.96799,              0.6503,             0.03016,           0.0063773,           0.0012284,           0.0065548,           0.0065548,           0.0065548
                 176,            0.029131,            0.013185,           0.0015143,             0.94385,             0.93616,             0.97084,             0.65173,            0.030505,           0.0064971,           0.0012454,            0.006535,            0.006535,            0.006535
                 177,            0.030603,            0.010964,            0.002036,             0.91042,              0.9245,             0.96759,             0.64208,            0.030836,           0.0064173,           0.0012565,           0.0065152,           0.0065152,           0.0065152
                 178,            0.028163,            0.013933,            0.001519,             0.95885,             0.92521,              0.9716,             0.68403,            0.031084,            0.006412,           0.0012203,           0.0064954,           0.0064954,           0.0064954
                 179,            0.025543,            0.012865,            0.001181,             0.95128,              0.9279,             0.96567,             0.69163,            0.028851,           0.0064023,           0.0012433,           0.0064756,           0.0064756,           0.0064756
                 180,            0.028518,              0.0118,            0.002866,             0.95136,             0.91993,             0.95588,             0.65246,            0.032629,           0.0065513,           0.0012501,           0.0064558,           0.0064558,           0.0064558
                 181,            0.028744,             0.01271,           0.0018627,             0.95332,              0.8994,             0.94498,              0.6485,            0.033916,           0.0068733,           0.0013671,            0.006436,            0.006436,            0.006436
                 182,            0.028272,            0.012533,           0.0011742,             0.95326,             0.92018,              0.9515,             0.63569,            0.034813,           0.0069487,           0.0014812,           0.0064162,           0.0064162,           0.0064162
                 183,            0.026902,            0.012941,           0.0032406,             0.92378,             0.91965,             0.95061,             0.67236,             0.03272,           0.0069441,            0.001753,           0.0063964,           0.0063964,           0.0063964
                 184,            0.028064,            0.012803,           0.0014901,             0.93487,              0.9067,             0.94761,             0.67322,            0.030149,           0.0069775,           0.0018515,           0.0063766,           0.0063766,           0.0063766
                 185,            0.026482,            0.013132,           0.0016269,             0.93439,              0.9067,             0.94755,             0.68145,             0.03131,           0.0069485,           0.0021964,           0.0063568,           0.0063568,           0.0063568
                 186,            0.027271,            0.012078,           0.0013617,             0.93804,             0.88818,             0.94696,             0.64211,            0.031122,           0.0071589,           0.0025325,            0.006337,            0.006337,            0.006337
                 187,            0.028508,            0.014302,              0.0023,              0.9385,             0.90844,             0.95544,             0.68472,            0.029639,           0.0069554,           0.0026644,           0.0063172,           0.0063172,           0.0063172
                 188,            0.025418,            0.012419,           0.0013469,             0.95403,              0.9067,             0.96052,             0.68702,             0.03019,           0.0068141,             0.00269,           0.0062974,           0.0062974,           0.0062974
                 189,             0.02795,             0.01184,           0.0019503,             0.96623,             0.91755,             0.95984,             0.65758,            0.028682,           0.0068794,           0.0021715,           0.0062776,           0.0062776,           0.0062776
                 190,            0.027562,             0.01197,           0.0019131,             0.93547,             0.92285,             0.95989,              0.6588,            0.029967,            0.006812,           0.0018489,           0.0062578,           0.0062578,           0.0062578
                 191,            0.026535,            0.012732,           0.0015886,             0.93208,             0.92296,             0.96177,             0.68242,            0.028839,           0.0068297,           0.0015345,            0.006238,            0.006238,            0.006238
                 192,            0.026298,             0.01289,           0.0018607,             0.93068,              0.9229,             0.96265,             0.69833,            0.027772,           0.0067869,           0.0014369,           0.0062182,           0.0062182,           0.0062182
                 193,            0.026591,            0.011331,           0.0014047,              0.9463,             0.93658,             0.96795,             0.66345,            0.026785,           0.0066636,           0.0012931,           0.0061984,           0.0061984,           0.0061984
                 194,            0.024824,            0.010714,           0.0013455,             0.96464,              0.9067,             0.96798,             0.69982,            0.027816,            0.006582,           0.0012235,           0.0061786,           0.0061786,           0.0061786
                 195,            0.025616,            0.011665,           0.0014739,             0.97293,             0.96123,             0.97329,             0.69139,            0.030436,           0.0064283,           0.0011195,           0.0061588,           0.0061588,           0.0061588
                 196,            0.026718,            0.010799,           0.0012026,             0.96879,             0.96225,             0.97335,             0.69378,            0.027646,           0.0064138,           0.0010952,            0.006139,            0.006139,            0.006139
                 197,             0.02598,            0.011952,           0.0012306,             0.97107,             0.94317,             0.96473,             0.66808,            0.031738,           0.0062816,           0.0010236,           0.0061192,           0.0061192,           0.0061192
                 198,            0.025513,            0.011474,           0.0018602,             0.96603,             0.94328,             0.97064,             0.69287,            0.031606,            0.006102,          0.00097554,           0.0060994,           0.0060994,           0.0060994
                 199,             0.02694,            0.011337,           0.0015924,             0.95134,             0.92521,             0.96831,             0.69243,            0.034531,           0.0060299,            0.001023,           0.0060796,           0.0060796,           0.0060796
                 200,            0.029122,            0.012547,            0.001445,             0.96467,             0.95346,             0.97185,             0.69255,            0.033133,           0.0060941,           0.0010281,           0.0060598,           0.0060598,           0.0060598
                 201,            0.026689,            0.013476,          0.00094181,             0.92835,             0.92521,             0.95671,             0.67094,            0.030993,            0.006153,           0.0010893,             0.00604,             0.00604,             0.00604
                 202,            0.024574,            0.011229,           0.0012365,             0.96534,             0.96225,             0.97272,             0.67673,            0.028748,           0.0061676,           0.0012019,           0.0060202,           0.0060202,           0.0060202
                 203,             0.02357,            0.013218,           0.0012675,             0.95108,             0.94338,             0.96377,             0.68003,            0.028629,           0.0062334,           0.0011873,           0.0060004,           0.0060004,           0.0060004
                 204,            0.022565,            0.010636,          0.00092178,             0.95213,             0.94365,             0.96165,             0.68376,            0.029519,           0.0061485,           0.0011379,           0.0059806,           0.0059806,           0.0059806
                 205,            0.026638,            0.012051,           0.0011842,             0.95124,             0.94135,             0.96536,             0.68569,            0.028817,           0.0062208,           0.0011572,           0.0059608,           0.0059608,           0.0059608
                 206,            0.026585,            0.011939,          0.00098308,             0.95431,             0.92521,             0.96163,             0.66108,            0.030539,           0.0063057,           0.0011948,            0.005941,            0.005941,            0.005941
                 207,            0.025763,            0.011859,           0.0016895,             0.94761,             0.94046,             0.96265,             0.66079,            0.029073,           0.0063161,           0.0011723,           0.0059212,           0.0059212,           0.0059212
                 208,            0.028067,            0.014563,           0.0013447,             0.94695,             0.94061,             0.96215,              0.6841,            0.028876,            0.006365,           0.0011494,           0.0059014,           0.0059014,           0.0059014
                 209,            0.027096,            0.013037,           0.0015736,             0.94579,             0.93885,             0.96498,             0.66855,            0.028566,           0.0063143,           0.0011584,           0.0058816,           0.0058816,           0.0058816
                 210,            0.025099,            0.012552,           0.0012186,              0.9497,             0.92521,             0.96361,             0.69216,            0.028499,            0.006253,           0.0012437,           0.0058618,           0.0058618,           0.0058618
                 211,            0.024043,            0.012893,           0.0014298,             0.95622,              0.9196,             0.95836,             0.69392,            0.028854,           0.0063334,           0.0012671,            0.005842,            0.005842,            0.005842
                 212,            0.025953,            0.012544,           0.0014711,             0.93752,             0.92281,             0.95812,             0.70483,            0.028101,           0.0063593,           0.0013152,           0.0058222,           0.0058222,           0.0058222
                 213,            0.025758,            0.011598,           0.0017875,             0.95171,             0.88746,             0.95633,             0.66071,            0.030261,           0.0064311,           0.0013739,           0.0058024,           0.0058024,           0.0058024
                 214,            0.026334,            0.013222,            0.001762,              0.9443,             0.88746,             0.95908,             0.69181,            0.029126,           0.0063643,           0.0014141,           0.0057826,           0.0057826,           0.0057826
                 215,            0.023945,            0.011429,           0.0014036,             0.94107,              0.9205,              0.9639,             0.69921,            0.027094,           0.0061685,           0.0014506,           0.0057628,           0.0057628,           0.0057628
                 216,            0.025222,            0.012541,           0.0012834,             0.95178,             0.96085,             0.97365,             0.69697,            0.027441,           0.0060989,           0.0014189,            0.005743,            0.005743,            0.005743
                 217,            0.027749,              0.0122,            0.001347,             0.94082,             0.91685,             0.96604,             0.68619,            0.027501,           0.0061665,           0.0013973,           0.0057232,           0.0057232,           0.0057232
                 218,            0.024106,            0.013144,           0.0012419,             0.97761,             0.95289,             0.97401,             0.70155,            0.026075,           0.0061965,           0.0013582,           0.0057034,           0.0057034,           0.0057034
                 219,             0.02487,            0.012455,           0.0011198,             0.96608,             0.94113,             0.97403,             0.71192,            0.026903,           0.0062418,           0.0012947,           0.0056836,           0.0056836,           0.0056836
                 220,            0.024122,            0.012523,           0.0013348,             0.96629,             0.95686,             0.97446,             0.69782,            0.028102,           0.0063885,           0.0012696,           0.0056638,           0.0056638,           0.0056638
                 221,             0.02608,            0.012366,           0.0012066,             0.96803,             0.93907,             0.97323,             0.67977,            0.028035,           0.0064873,           0.0012191,            0.005644,            0.005644,            0.005644
                 222,            0.022751,            0.010444,            0.001423,             0.97365,             0.92521,             0.97076,             0.69573,            0.027776,           0.0064084,           0.0012079,           0.0056242,           0.0056242,           0.0056242
                 223,            0.024623,            0.011804,           0.0014327,             0.96905,             0.92521,             0.96805,             0.71144,            0.027049,            0.006256,           0.0011808,           0.0056044,           0.0056044,           0.0056044
                 224,            0.023238,            0.012358,           0.0016083,             0.96855,             0.92521,             0.96975,             0.71182,            0.025362,           0.0062418,           0.0011588,           0.0055846,           0.0055846,           0.0055846
                 225,            0.025173,            0.010232,           0.0024749,             0.95944,             0.95172,             0.97237,              0.7081,            0.028218,           0.0063652,           0.0011651,           0.0055648,           0.0055648,           0.0055648
                 226,            0.024792,            0.010746,           0.0016669,             0.96813,             0.94027,              0.9699,             0.68924,            0.026389,           0.0065521,            0.001165,            0.005545,            0.005545,            0.005545
                 227,            0.022039,            0.010987,           0.0010931,             0.95051,             0.94373,             0.96754,             0.68661,            0.026199,           0.0067642,           0.0011477,           0.0055252,           0.0055252,           0.0055252
                 228,            0.025068,            0.011674,          0.00096348,             0.97837,             0.94333,             0.96746,             0.69436,            0.026435,           0.0068033,           0.0011526,           0.0055054,           0.0055054,           0.0055054
                 229,            0.024935,            0.011831,            0.001274,             0.96136,             0.95921,             0.96623,             0.67664,            0.026385,           0.0069299,           0.0011623,           0.0054856,           0.0054856,           0.0054856
                 230,            0.025895,            0.013861,           0.0012643,             0.94127,             0.95852,             0.96525,             0.69694,            0.027483,           0.0067223,           0.0011343,           0.0054658,           0.0054658,           0.0054658
                 231,            0.024431,            0.010727,           0.0013328,             0.94162,             0.95438,             0.96799,             0.69822,            0.027978,           0.0065686,           0.0010878,            0.005446,            0.005446,            0.005446
                 232,            0.024959,            0.010996,           0.0010504,              0.9768,             0.95318,             0.97034,             0.66177,            0.028201,           0.0066082,           0.0010854,           0.0054262,           0.0054262,           0.0054262
                 233,            0.026119,            0.012406,           0.0011272,             0.95485,              0.9307,             0.96473,             0.69508,            0.028036,           0.0065429,           0.0010564,           0.0054064,           0.0054064,           0.0054064
                 234,            0.024618,            0.011098,            0.001102,              0.9374,             0.94373,             0.96155,             0.68437,            0.026839,           0.0065883,            0.001045,           0.0053866,           0.0053866,           0.0053866
                 235,            0.022534,            0.011037,           0.0010289,              0.9387,             0.94373,             0.96352,             0.70506,            0.025352,           0.0064288,           0.0010485,           0.0053668,           0.0053668,           0.0053668
                 236,            0.024539,            0.011409,           0.0014656,             0.95022,             0.93304,             0.96425,             0.70904,            0.026204,           0.0063848,           0.0010401,            0.005347,            0.005347,            0.005347
                 237,            0.024204,            0.012949,           0.0013738,             0.95554,             0.94373,             0.96226,              0.7027,            0.026131,           0.0062254,           0.0010325,           0.0053272,           0.0053272,           0.0053272
                 238,            0.022241,            0.011125,           0.0010013,             0.96447,             0.96225,             0.96682,             0.70346,            0.025441,           0.0063145,           0.0010687,           0.0053074,           0.0053074,           0.0053074
                 239,            0.023437,             0.01143,           0.0012093,             0.97012,              0.9067,              0.9645,             0.71547,            0.025899,           0.0064195,           0.0010704,           0.0052876,           0.0052876,           0.0052876
                 240,            0.025707,            0.011196,           0.0014084,             0.96557,             0.94197,             0.96835,               0.696,            0.024763,           0.0065676,           0.0010773,           0.0052678,           0.0052678,           0.0052678
                 241,            0.021672,            0.011094,          0.00099201,             0.94219,             0.96225,             0.96683,             0.71386,             0.02478,           0.0066258,           0.0010574,            0.005248,            0.005248,            0.005248
                 242,            0.023537,            0.010961,           0.0012388,             0.97531,             0.92486,             0.96794,             0.68098,            0.029904,           0.0066649,           0.0010556,           0.0052282,           0.0052282,           0.0052282
                 243,            0.025482,           0.0095545,           0.0012588,             0.97036,             0.92185,             0.96547,             0.69865,            0.028419,           0.0066986,           0.0010741,           0.0052084,           0.0052084,           0.0052084
                 244,            0.023972,            0.011526,           0.0011579,             0.96581,             0.92521,             0.96989,              0.6882,            0.029196,           0.0066551,             0.00113,           0.0051886,           0.0051886,           0.0051886
                 245,            0.023433,            0.010301,           0.0012465,             0.94614,             0.90938,             0.96726,             0.68596,            0.028604,           0.0067457,           0.0011781,           0.0051688,           0.0051688,           0.0051688
                 246,            0.022914,            0.012135,           0.0013437,             0.96725,             0.88383,             0.95871,             0.70269,            0.027064,           0.0068512,           0.0011751,            0.005149,            0.005149,            0.005149
                 247,             0.02328,           0.0092699,           0.0012292,             0.95085,             0.93002,             0.96899,             0.69436,            0.026457,           0.0069223,           0.0011825,           0.0051292,           0.0051292,           0.0051292
                 248,            0.027484,            0.012503,           0.0013052,             0.96873,             0.88208,             0.95943,             0.69213,            0.027053,           0.0070344,           0.0012011,           0.0051094,           0.0051094,           0.0051094
                 249,            0.025061,            0.012246,           0.0010039,             0.96931,             0.88363,             0.96032,             0.67011,            0.027589,            0.007199,           0.0012895,           0.0050896,           0.0050896,           0.0050896
                 250,            0.024123,            0.012019,           0.0010089,             0.96712,             0.88818,             0.95901,             0.69883,            0.027066,           0.0072332,           0.0013604,           0.0050698,           0.0050698,           0.0050698
                 251,            0.021276,           0.0098485,           0.0012405,             0.97175,               0.905,             0.96187,             0.68249,            0.027656,           0.0073575,           0.0013457,             0.00505,             0.00505,             0.00505
                 252,            0.023734,            0.010461,           0.0017559,             0.94426,             0.92114,             0.96297,             0.66149,            0.027364,           0.0073306,           0.0013111,           0.0050302,           0.0050302,           0.0050302
                 253,            0.023753,           0.0095502,           0.0014628,             0.96762,             0.94055,             0.96755,             0.67763,            0.026285,           0.0072045,           0.0013111,           0.0050104,           0.0050104,           0.0050104
                 254,            0.022542,            0.012141,           0.0011287,             0.97379,             0.90183,             0.96286,             0.67044,            0.026401,           0.0069526,           0.0013418,           0.0049906,           0.0049906,           0.0049906
                 255,            0.023334,            0.011124,           0.0012557,             0.96707,             0.94373,             0.96731,             0.65798,            0.025776,           0.0068728,           0.0013054,           0.0049708,           0.0049708,           0.0049708
                 256,            0.023154,             0.01095,          0.00093039,             0.97258,             0.94373,             0.96763,             0.68871,             0.02888,           0.0068208,            0.001303,            0.004951,            0.004951,            0.004951
                 257,            0.024515,            0.011889,           0.0013282,             0.97705,             0.94342,             0.96775,             0.67352,            0.031141,           0.0067103,           0.0012951,           0.0049312,           0.0049312,           0.0049312
                 258,            0.023265,             0.01103,          0.00087934,             0.97597,             0.94373,             0.96743,             0.69989,            0.033969,           0.0066173,           0.0013008,           0.0049114,           0.0049114,           0.0049114
                 259,            0.025714,            0.010775,           0.0012069,             0.97178,             0.94056,             0.96992,             0.70293,              0.0338,           0.0065235,           0.0013089,           0.0048916,           0.0048916,           0.0048916
                 260,            0.023896,            0.010815,            0.001414,             0.94599,             0.92409,             0.96922,             0.69818,            0.032232,           0.0064814,           0.0013645,           0.0048718,           0.0048718,           0.0048718
                 261,            0.025368,            0.010947,          0.00090895,             0.93228,             0.91896,             0.96472,             0.69446,            0.030484,            0.006452,           0.0014615,            0.004852,            0.004852,            0.004852
                 262,            0.022768,            0.010658,          0.00090616,             0.93274,             0.93613,             0.96285,             0.70638,            0.027264,             0.00638,           0.0014079,           0.0048322,           0.0048322,           0.0048322
                 263,            0.022446,            0.010803,           0.0011065,              0.9405,             0.95909,             0.96387,             0.70227,            0.027306,           0.0062246,            0.001301,           0.0048124,           0.0048124,           0.0048124
                 264,            0.023865,             0.01072,           0.0012666,             0.94575,             0.92263,             0.96118,             0.69424,             0.02733,           0.0061928,           0.0012974,           0.0047926,           0.0047926,           0.0047926
                 265,            0.023325,            0.010996,          0.00097834,             0.93478,             0.95441,             0.96192,             0.69845,            0.027109,           0.0061596,            0.001322,           0.0047728,           0.0047728,           0.0047728
                 266,            0.024207,             0.01064,           0.0015269,             0.93562,             0.90527,             0.95698,             0.68263,             0.02553,            0.006296,           0.0012952,            0.004753,            0.004753,            0.004753
                 267,            0.024539,            0.010979,           0.0012569,             0.92195,              0.9245,             0.95795,             0.68104,            0.027879,           0.0064763,           0.0013507,           0.0047332,           0.0047332,           0.0047332
                 268,            0.022447,            0.010863,           0.0009413,             0.96046,             0.91734,             0.96316,             0.68407,            0.029282,           0.0064751,           0.0013821,           0.0047134,           0.0047134,           0.0047134
                 269,            0.024061,            0.010963,           0.0014201,             0.97437,             0.91326,             0.97011,             0.67858,            0.027837,            0.006358,           0.0014037,           0.0046936,           0.0046936,           0.0046936
                 270,            0.024122,            0.010201,           0.0014372,             0.96395,             0.94575,             0.97285,             0.71386,            0.026642,           0.0061064,           0.0014597,           0.0046738,           0.0046738,           0.0046738
                 271,            0.022309,            0.010416,           0.0011173,             0.97583,             0.95022,             0.97231,              0.7097,            0.025529,            0.006196,           0.0013488,            0.004654,            0.004654,            0.004654
                 272,            0.021146,             0.01164,          0.00095981,             0.96884,             0.95842,             0.97227,               0.718,            0.026146,           0.0062672,           0.0012692,           0.0046342,           0.0046342,           0.0046342
                 273,             0.02202,            0.010806,           0.0010259,             0.97396,             0.95969,             0.97039,             0.71501,            0.028128,           0.0062072,           0.0012756,           0.0046144,           0.0046144,           0.0046144
                 274,            0.023571,            0.010622,           0.0013395,             0.96678,             0.95296,             0.97027,             0.71483,            0.027884,             0.00619,           0.0013924,           0.0045946,           0.0045946,           0.0045946
                 275,            0.022701,            0.011358,           0.0013247,             0.96659,             0.94498,             0.96995,             0.72083,             0.02607,            0.006473,            0.001448,           0.0045748,           0.0045748,           0.0045748
                 276,            0.022332,             0.01222,           0.0012428,             0.96578,              0.9372,             0.97027,             0.69566,            0.025838,            0.006561,           0.0014717,            0.004555,            0.004555,            0.004555
                 277,            0.023853,            0.010505,           0.0013626,             0.96411,             0.92675,             0.97107,              0.7066,             0.02757,           0.0065963,           0.0015585,           0.0045352,           0.0045352,           0.0045352
                 278,            0.023233,            0.011054,           0.0014198,             0.96354,             0.93159,             0.97089,             0.71031,            0.027573,           0.0065183,           0.0015057,           0.0045154,           0.0045154,           0.0045154
                 279,            0.023297,            0.010831,          0.00075469,             0.96434,             0.94373,             0.96836,             0.71007,            0.026915,           0.0064416,            0.001462,           0.0044956,           0.0044956,           0.0044956
                 280,            0.021422,            0.011461,           0.0015824,             0.94491,             0.93106,              0.9666,             0.70192,            0.027507,           0.0064081,           0.0014322,           0.0044758,           0.0044758,           0.0044758
                 281,            0.022648,            0.011336,           0.0013165,             0.96408,             0.92881,             0.96696,             0.71999,            0.026108,           0.0064453,           0.0014189,            0.004456,            0.004456,            0.004456
                 282,            0.021967,            0.011207,           0.0012433,              0.9653,             0.91772,             0.96611,             0.72158,            0.024614,           0.0066436,           0.0014186,           0.0044362,           0.0044362,           0.0044362
                 283,            0.022043,            0.010888,           0.0010823,             0.96346,             0.91742,             0.96607,             0.72406,            0.026182,           0.0066429,           0.0013923,           0.0044164,           0.0044164,           0.0044164
                 284,            0.022525,           0.0098158,          0.00081878,             0.96299,             0.90592,             0.96568,             0.73442,            0.025971,           0.0065599,           0.0013829,           0.0043966,           0.0043966,           0.0043966
                 285,             0.02299,            0.010995,           0.0013074,             0.97023,             0.92521,             0.96699,              0.7355,            0.025732,            0.006508,           0.0013669,           0.0043768,           0.0043768,           0.0043768
                 286,            0.022487,            0.011638,           0.0012603,              0.9723,             0.91847,             0.96926,             0.72912,            0.025457,           0.0065597,           0.0013792,            0.004357,            0.004357,            0.004357
                 287,            0.021171,            0.011053,           0.0016652,             0.96997,             0.91039,             0.97101,             0.72564,            0.024712,           0.0064806,           0.0013351,           0.0043372,           0.0043372,           0.0043372
                 288,            0.020566,            0.010405,          0.00096781,             0.96776,             0.91983,             0.96896,             0.72572,            0.025093,           0.0064738,           0.0012925,           0.0043174,           0.0043174,           0.0043174
                 289,            0.021803,            0.010102,          0.00095232,             0.96542,             0.92072,             0.97093,             0.72553,            0.024686,            0.006381,           0.0011938,           0.0042976,           0.0042976,           0.0042976
                 290,            0.021906,           0.0098016,            0.001561,             0.97451,             0.91463,             0.97234,             0.70419,            0.025167,           0.0063615,           0.0011625,           0.0042778,           0.0042778,           0.0042778
                 291,            0.020442,            0.010663,            0.001326,             0.97282,             0.91263,             0.97448,             0.71696,            0.024174,           0.0063219,           0.0011121,            0.004258,            0.004258,            0.004258
                 292,            0.021321,            0.010373,            0.001024,             0.97958,             0.91349,             0.97445,             0.70278,            0.026339,           0.0064428,           0.0011277,           0.0042382,           0.0042382,           0.0042382
                 293,            0.021389,           0.0097165,           0.0010934,             0.97033,              0.9444,             0.97135,             0.70854,              0.0262,           0.0064145,           0.0010815,           0.0042184,           0.0042184,           0.0042184
                 294,            0.020499,            0.011315,           0.0010137,             0.98061,             0.93803,             0.97128,             0.71582,            0.026884,           0.0064448,           0.0010793,           0.0041986,           0.0041986,           0.0041986
                 295,            0.021854,           0.0098013,          0.00094362,             0.97533,             0.94494,             0.97052,             0.71178,            0.025246,           0.0065367,           0.0010831,           0.0041788,           0.0041788,           0.0041788
                 296,            0.020371,            0.009908,           0.0012854,             0.96824,             0.94826,              0.9702,              0.7018,            0.026827,           0.0065324,           0.0011181,            0.004159,            0.004159,            0.004159
                 297,            0.021728,            0.011457,          0.00099673,              0.9728,              0.9309,             0.96947,             0.70791,             0.02655,           0.0065609,           0.0011412,           0.0041392,           0.0041392,           0.0041392
                 298,            0.023102,            0.010425,           0.0012606,             0.95325,             0.95877,             0.96727,             0.69739,             0.02776,           0.0066624,           0.0012461,           0.0041194,           0.0041194,           0.0041194
                 299,            0.021829,            0.011331,           0.0016008,              0.9519,             0.96225,             0.96289,             0.70018,            0.027247,           0.0066722,           0.0013287,           0.0040996,           0.0040996,           0.0040996
                 300,            0.020628,            0.010606,           0.0011223,             0.95085,             0.95874,             0.96279,             0.70063,            0.027726,           0.0067073,           0.0013999,           0.0040798,           0.0040798,           0.0040798
                 301,            0.020861,            0.011004,          0.00094955,             0.93232,             0.94373,             0.95919,             0.70239,            0.026451,           0.0066383,           0.0013397,             0.00406,             0.00406,             0.00406
                 302,            0.020161,            0.010199,           0.0011376,             0.94993,             0.96225,             0.96522,             0.70998,            0.026443,           0.0066602,           0.0012876,           0.0040402,           0.0040402,           0.0040402
                 303,            0.020073,            0.010197,          0.00094869,             0.94789,             0.96225,             0.96557,             0.70369,            0.025864,           0.0066654,           0.0013098,           0.0040204,           0.0040204,           0.0040204
                 304,             0.02162,            0.011558,          0.00092742,             0.94965,             0.96225,             0.96566,             0.69895,            0.025756,           0.0066047,           0.0013409,           0.0040006,           0.0040006,           0.0040006
                 305,            0.021661,            0.012093,          0.00080416,             0.96372,             0.96225,             0.96474,             0.70451,             0.02534,           0.0066485,           0.0013334,           0.0039808,           0.0039808,           0.0039808
                 306,            0.022699,            0.011214,          0.00084003,             0.96465,             0.96225,             0.96466,             0.71329,            0.025692,           0.0064662,           0.0013553,            0.003961,            0.003961,            0.003961
                 307,            0.019614,           0.0087821,           0.0013267,             0.96412,             0.96225,              0.9635,             0.71052,            0.026127,           0.0064933,           0.0015287,           0.0039412,           0.0039412,           0.0039412
                 308,            0.021115,            0.010018,           0.0014878,             0.96255,             0.96225,             0.96305,             0.71731,            0.025753,           0.0064431,           0.0014952,           0.0039214,           0.0039214,           0.0039214
                 309,            0.019579,            0.010218,            0.001433,             0.96228,             0.96225,             0.96349,             0.70143,            0.025105,           0.0064069,           0.0014198,           0.0039016,           0.0039016,           0.0039016
                 310,            0.017434,           0.0097884,          0.00067291,             0.96908,             0.96225,             0.96252,             0.69839,            0.024129,           0.0063347,            0.001269,           0.0038818,           0.0038818,           0.0038818
                 311,            0.022245,            0.010234,           0.0009029,             0.97461,             0.96225,             0.96386,             0.69083,            0.024088,           0.0062439,           0.0011376,            0.003862,            0.003862,            0.003862
                 312,            0.022201,            0.010308,           0.0010816,             0.97323,             0.96225,             0.96483,             0.70643,            0.023609,           0.0062213,            0.001129,           0.0038422,           0.0038422,           0.0038422
                 313,            0.023886,            0.010112,           0.0015294,             0.96562,             0.96225,             0.96737,             0.69324,            0.024555,           0.0062409,           0.0011156,           0.0038224,           0.0038224,           0.0038224
